数据时间,1分钟内记录总数,设备编号,流量(L/s)(均值),流速(m/s)(均值),液位(m)(均值)
2026-03-W6 W2:18:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:19:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:20:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:21:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:22:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:23:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:24:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:25:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:26:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:27:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:28:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:29:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:30:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:31:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:32:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:33:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:34:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:35:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:36:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:37:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:38:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:39:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:40:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:41:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:42:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:43:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:44:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:45:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:46:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:47:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:48:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:49:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:50:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:51:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:52:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:53:00,1,23620110,0.0,0.0,0.286
2026-03-W6 W2:54:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:55:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:56:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:57:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:58:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W2:59:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:00:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:01:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:02:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:03:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:04:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:05:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:06:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:07:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:08:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:09:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:10:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:11:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:12:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:W6:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:14:00,1,23620110,6.483,0.032,0.282
2026-03-W6 W3:W2:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:W3:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:17:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:18:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:19:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:20:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:21:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:22:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:23:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:24:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:26:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:27:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:28:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:29:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:30:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:31:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:32:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:33:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:34:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:35:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:36:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:37:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:38:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:39:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:40:00,1,23620110,0.0,0.0,0.282
2026-03-W6 W3:41:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:42:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:43:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:44:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:45:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:46:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:47:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:48:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:49:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:50:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:51:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:52:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:53:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:54:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:55:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:56:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:57:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:58:00,1,23620110,0.0,0.0,0.277
2026-03-W6 W3:59:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:00:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:01:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:02:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:03:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:04:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:05:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:06:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:07:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:08:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:09:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:10:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:11:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:12:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:W6:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:14:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:W2:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:W3:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:17:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:18:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:19:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:20:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:21:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:22:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:23:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:24:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:26:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:27:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:28:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:29:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:30:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:31:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:32:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:33:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:34:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:35:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:36:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:37:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:38:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:39:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:40:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:41:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:42:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:43:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:44:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:45:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:46:00,1,23620110,0.0,0.0,0.273
2026-03-W6 17:47:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:48:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:49:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:50:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:51:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:52:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:53:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:54:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:55:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:56:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:57:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:58:00,1,23620110,0.0,0.0,0.277
2026-03-W6 17:59:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:00:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:01:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:02:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:03:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:04:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:05:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:06:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:07:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:08:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:09:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:10:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:11:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:12:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:W6:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:14:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:W2:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:W3:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:17:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:18:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:19:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:20:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:21:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:22:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:23:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:24:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:26:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:27:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:28:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:29:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:30:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:31:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:32:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:33:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:34:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:35:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:36:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:37:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:38:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:39:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:40:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:41:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:42:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:43:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:44:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:45:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:46:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:47:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:48:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:49:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:50:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:51:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:52:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:53:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:54:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:55:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:56:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:57:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:58:00,1,23620110,0.0,0.0,0.277
2026-03-W6 18:59:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:00:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:01:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:02:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:03:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:04:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:05:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:06:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:07:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:08:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:09:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:10:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:11:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:12:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:W6:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:14:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:W2:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:W3:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:17:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:18:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:19:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:20:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:21:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:22:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:23:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:24:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:26:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:27:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:28:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:29:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:30:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:31:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:32:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:33:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:34:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:35:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:36:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:37:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:38:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:39:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:40:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:41:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:42:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:43:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:44:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:45:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:46:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:47:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:48:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:49:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:50:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:51:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:52:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:53:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:54:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:55:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:56:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:57:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:58:00,1,23620110,0.0,0.0,0.277
2026-03-W6 19:59:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:00:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:01:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:02:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:03:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:04:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:05:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:06:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:07:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:08:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:09:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:10:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:11:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:12:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:W6:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:14:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:W2:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:W3:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:17:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:18:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:19:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:20:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:21:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:22:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:23:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:24:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:26:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:27:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:28:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:29:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:30:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:31:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:32:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:33:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:34:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:35:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:36:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:37:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:38:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:39:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:40:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:41:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:42:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:43:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:44:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:45:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:46:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:47:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:48:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:49:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:50:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:51:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:52:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:53:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:54:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:55:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:56:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:57:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:58:00,1,23620110,0.0,0.0,0.277
2026-03-W6 20:59:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:00:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:01:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:02:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:03:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:04:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:05:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:06:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:07:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:08:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:09:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:10:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:11:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:12:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:W6:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:14:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:W2:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:W3:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:17:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:18:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:19:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:20:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:21:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:22:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:23:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:24:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:26:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:27:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:28:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:29:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:30:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:31:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:32:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:33:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:34:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:35:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:36:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:37:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:38:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:39:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:40:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:41:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:42:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:43:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:44:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:45:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:46:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:47:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:48:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:49:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:50:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:51:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:52:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:53:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:54:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:55:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:56:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:57:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:58:00,1,23620110,0.0,0.0,0.277
2026-03-W6 21:59:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:00:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:01:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:02:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:03:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:04:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:05:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:06:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:07:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:08:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:09:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:10:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:11:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:12:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:W6:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:14:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:W2:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:W3:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:17:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:18:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:19:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:20:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:21:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:22:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:23:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:24:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:25:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:26:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:27:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:28:00,1,23620110,0.0,0.0,0.277
2026-03-W6 22:29:00,1,23620110,0.0,0.0,0.277
